ifInOctets11,ifOutOctets11,ifoutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcp?ActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class
3283228402,2060329667,18,9433986,3999,18,7093352,1069,1,59,60,3,0,0,2,3,26445,17191,10,20,15371221,34063,19219,1,33,18529036,0,45,0,0,19,18,0,0,httpFlood
3631351115,2399131473,18,11379444,3645,19,7751767,968,1,55,55,3,0,0,2,3,33328,16916,11,15,16246785,28028,18886,1,26,18765405,0,42,0,0,21,17,0,0,httpFlood
3813516024,2124508655,18,11065042,3525,18,7488135,901,1,51,56,3,0,0,2,3,32767,22363,13,19,17699711,36090,18544,1,28,20102517,0,39,0,0,21,20,0,0,httpFlood
3416174881,1922787171,17,11590555,3343,18,7552718,1053,1,60,62,3,0,0,2,3,28215,22255,12,17,18495412,30332,20152,1,30,18333373,0,47,0,0,22,22,0,0,httpFlood
3575269533,2293603819,18,10286987,3509,18,6806580,938,1,52,56,3,0,0,2,3,31631,23043,11,18,17403306,34810,23066,1,29,16853843,0,45,0,0,18,18,0,0,httpFlood
3514120766,2274874993,20,11605275,3545,19,7944670,1032,1,56,59,3,0,0,2,3,35342,20649,12,20,19348162,36778,18726,1,31,19942682,0,40,0,0,22,20,0,0,httpFlood
4098656003,2587688625,17,13707936,4125,16,8219854,928,1,57,58,3,0,0,2,3,28820,19605,11,16,20055560,34664,20837,1,32,22139797,0,41,0,0,22,19,0,0,httpFlood
3988401811,2406895906,18,11781376,3708,17,7550435,980,1,57,57,3,0,0,2,3,33830,20650,11,19,21334633,28966,18998,1,27,18556867,0,40,0,0,21,18,0,0,httpFlood
4313027471,2204945541,17,12744596,3592,17,7745461,1029,1,49,57,3,0,0,2,3,34580,23687,12,18,21237336,28959,24326,1,28,17214046,0,42,0,0,19,17,0,0,httpFlood
3940784591,2807884764,18,10983041,3716,18,7899180,1054,1,51,60,3,0,0,2,3,29250,18737,12,20,18466904,35813,18664,1,32,20529212,0,39,0,0,19,17,0,0,httpFlood
4700833454,2483645214,16,10814941,4053,20,8295168,1102,1,54,55,3,0,0,2,3,34032,24336,12,19,22587123,39712,22975,1,31,22420777,0,47,0,0,18,18,0,0,httpFlood
4804379779,2818305249,16,14585056,3556,19,8379817,1049,1,58,49,3,0,0,2,3,35393,21687,12,16,21246332,32816,21979,1,33,19190615,0,46,0,0,21,18,0,0,httpFlood
72767459,2859997397,19,12501030,3639,17,8774650,906,1,47,57,3,0,0,2,3,31508,20277,10,16,23752435,30300,21672,6,27,23207886,0,38,0,0,22,20,0,0,httpFlood
170811611,2307075155,18,11395399,3900,16,7113128,1112,1,61,54,3,0,0,2,3,30404,19322,14,16,23502529,31098,25736,6,34,21894989,0,41,0,0,18,20,0,0,httpFlood
297315457,2560037149,21,13419702,4288,18,7308082,1064,1,56,59,3,0,0,2,3,34840,23318,13,19,18510985,40287,25125,6,30,24033145,0,44,0,0,20,22,0,0,httpFlood
407479093,2604614765,17,13664588,4474,17,7102693,1083,1,54,49,3,0,0,2,3,41015,25431,13,18,21016682,34377,20489,7,32,23683628,0,39,0,0,19,20,0,0,httpFlood
460012200,2693063779,16,15261042,3580,17,7883498,1188,1,58,56,3,0,0,2,3,34922,23021,10,18,19983013,42270,22267,5,28,19909364,0,39,0,0,23,23,0,0,httpFlood
458481327,3011942264,20,15038084,3715,16,7363068,900,1,57,48,3,0,0,2,3,41663,20908,14,16,19747708,41494,26869,7,26,19639925,0,39,0,0,23,22,0,0,httpFlood
678512334,2831156739,17,15050910,4070,20,9467619,1177,1,48,61,3,0,0,2,3,36011,23170,12,20,22980117,37628,23849,6,27,22614950,0,39,0,0,20,19,0,0,httpFlood
901735405,2836463722,17,12741743,4083,19,8189635,987,1,49,49,3,0,0,2,3,34549,21722,11,20,22314329,37807,26344,6,29,25042636,0,38,0,0,19,18,0,0,httpFlood
913153213,2564316422,20,12253150,4123,19,8594566,1086,1,55,61,3,0,0,2,3,35298,27169,12,17,22086296,35935,27234,7,29,22484003,0,43,0,0,21,20,0,0,httpFlood
1148878415,2408974379,19,16363706,4079,16,9321239,1209,1,50,58,3,0,0,2,3,37404,27620,11,17,23501525,40045,24367,6,33,25292019,0,47,0,0,19,19,0,0,httpFlood
1306798606,2718674222,17,12614262,3990,17,9647135,1118,1,48,49,3,0,0,2,3,37787,28515,12,18,25665682,36469,22900,6,28,26895385,0,42,0,0,21,21,0,0,httpFlood
1534962396,2654175740,100,14491548,4346,105,10333077,1153,1,54,53,3,0,0,2,3,44302,26991,11,17,24403689,44700,27476,6,33,24788428,0,42,0,0,19,23,0,0,httpFlood
1874356384,3007657476,323,16523620,3460,333,8369657,928,1,60,56,3,0,0,2,3,34541,23607,13,20,22188864,34993,24688,6,30,25886325,0,45,0,0,22,19,0,0,httpFlood
1782111546,3121041490,684,17353057,3784,612,9737519,1060,1,60,55,3,0,0,2,3,40284,27727,11,17,21167458,40944,27079,7,27,27329846,0,36,0,0,22,20,0,0,httpFlood
2044011055,2939707540,1148,14255229,4401,1102,8542221,975,1,59,62,3,0,0,2,3,39911,24822,10,18,27706720,36965,22325,6,33,26225768,0,40,0,0,17,17,0,0,httpFlood
2310053739,2800540245,1407,15958716,4129,1611,9431653,958,1,63,53,3,0,0,2,3,36651,28932,12,16,26466357,39672,24999,6,27,28132519,0,45,0,0,21,17,0,0,httpFlood
2959527945,2949983446,1906,15050122,3788,1794,8297240,908,1,60,58,3,0,0,2,3,42390,30128,14,16,25740230,39798,25411,7,26,28060354,0,43,0,0,18,21,0,0,httpFlood
2380690132,2913508873,1840,18072549,4437,2126,8652935,1113,1,61,50,3,0,0,2,3,42725,26057,11,20,24519584,37061,24894,6,27,28986003,0,46,0,0,21,22,0,0,httpFlood
3122722019,2548627780,2488,16088753,3832,2073,9163830,1132,1,54,60,3,0,0,2,3,40350,23523,11,19,28274951,38178,23728,7,34,25689760,0,44,0,0,21,21,0,0,httpFlood
2743540870,3390604067,2405,18035004,4141,2699,9167077,1048,1,61,50,3,0,0,2,3,36698,24911,13,15,27595597,45158,24772,7,31,26818829,0,41,0,0,19,18,0,0,httpFlood
3957109267,3095234899,3234,14939981,3560,3115,8524208,1355,1,55,54,3,0,0,2,3,35654,29683,14,20,25243932,39164,31590,6,30,25090088,0,48,0,0,22,21,0,0,httpFlood
3585788634,2666631496,3129,17369395,4723,3738,8402533,1396,1,59,60,3,0,0,2,3,42470,30179,11,16,23263181,39490,29873,6,31,28306592,0,46,0,0,19,18,0,0,httpFlood
4135665417,2855811308,3990,18438486,4314,3838,10369279,1107,1,57,63,3,0,0,2,3,46468,28920,11,19,24558267,42055,25755,6,32,29372324,0,46,0,0,22,21,0,0,httpFlood
4271200469,2609709475,4238,19097983,4468,4161,9765962,1288,1,48,54,3,0,0,2,3,46747,29029,10,17,29886508,37253,32150,7,29,24839381,0,44,0,0,18,22,0,0,httpFlood
4327135933,2635536305,4229,19213763,4272,4121,8386987,1078,1,56,51,3,0,0,2,3,42212,28869,14,15,26214473,38318,27798,5,28,26617882,0,48,0,0,18,17,0,0,httpFlood
255999963,2728667672,4860,15582051,4342,3760,11301168,1179,1,61,48,3,0,0,2,3,43156,25065,12,16,26921830,41036,32032,6,32,24256908,0,42,0,0,21,21,0,0,httpFlood
476162413,2720417920,4412,20453200,4377,5185,8643133,1243,1,55,51,3,0,0,2,3,39509,32154,13,16,32429465,41777,26126,7,33,24844099,0,41,0,0,22,22,0,0,httpFlood
699500752,2986482331,4400,20175168,3751,5314,10294671,1059,1,57,60,3,0,0,2,3,42237,31539,13,20,27992946,42830,26529,6,28,26236054,0,38,0,0,21,18,0,0,httpFlood
706269386,2941492814,4734,18152791,4822,4942,9154348,1280,1,47,62,3,0,0,2,3,40647,33783,11,16,33100366,40762,29554,6,33,28376207,0,46,0,0,19,22,0,0,httpFlood
904639788,3492406421,5506,17724495,3912,4827,11522492,1086,1,56,51,3,0,0,2,3,45758,33240,10,16,27873593,39536,30935,7,30,28906607,0,39,0,0,18,20,0,0,httpFlood
938049477,3417292246,4510,17793771,4458,5199,10909391,1179,1,63,55,3,0,0,2,3,43963,26136,10,20,28519966,42130,29656,6,33,27773817,0,41,0,0,20,20,0,0,httpFlood
1148758103,3456960211,4827,21984584,3978,4932,8772226,1104,1,55,55,3,0,0,2,3,40732,34829,13,19,29142481,41340,26943,7,27,30923680,0,45,0,0,17,23,0,0,httpFlood
1128403843,2919498086,4318,20231235,4274,4461,9135758,1398,1,60,59,3,0,0,2,3,44623,30756,13,20,31924696,48664,29891,6,26,27616797,0,45,0,0,22,19,0,0,httpFlood
1400750236,2875717476,4638,17454609,4115,4876,10202825,1231,1,60,48,3,0,0,2,3,48726,31184,12,18,26257622,52375,33665,7,34,29829292,0,47,0,0,21,21,0,0,httpFlood
1384183224,3370210671,4514,17242008,4328,4617,11163018,1362,1,62,60,3,0,0,2,3,49148,29110,11,20,27285488,47341,30430,7,26,34794950,0,44,0,0,20,20,0,0,httpFlood
1671694935,3756782718,4369,17402232,4102,4282,9762614,1087,1,52,62,3,0,0,2,3,41661,27712,11,16,26064713,48806,32530,6,32,26933375,0,43,0,0,22,19,0,0,httpFlood
1903299614,3187118062,4282,19537512,4491,4692,12239867,1182,1,54,54,3,0,0,2,3,46161,29706,13,18,35284482,41587,28864,6,26,26836190,0,44,0,0,22,20,0,0,httpFlood
1690485923,3677669916,4309,19304667,4603,5052,10905271,1342,1,61,60,3,0,0,2,3,49071,30495,11,18,29817033,42933,31406,5,30,26437877,0,47,0,0,21,18,0,0,httpFlood
1787608329,3172381599,5585,19780862,4080,4962,11073839,1271,1,60,58,3,0,0,2,3,45016,28612,14,19,31996129,48397,32925,7,28,31282277,0,41,0,0,20,22,0,0,httpFlood
2253664166,3565899909,4257,23028727,4144,5114,9726744,1244,1,54,62,3,0,0,2,3,52764,31006,11,20,32719145,52317,30525,6,26,31013802,0,37,0,0,22,17,0,0,httpFlood
2122301844,3229834518,5551,23373791,3936,5541,12062628,1230,1,56,63,3,0,0,2,3,51058,29680,13,18,30775662,46939,35200,7,33,30102236,0,37,0,0,18,21,0,0,httpFlood
2713563110,3266167222,4556,21490797,4496,5446,9617695,1144,1,57,54,3,0,0,2,3,46714,32931,12,18,32866818,45051,28096,6,34,32329992,0,44,0,0,21,22,0,0,httpFlood
2358596967,3986901516,4176,20316579,4670,5337,9623959,1244,1,55,55,3,0,0,2,3,44486,37169,12,17,33166420,50546,34373,6,27,34425520,0,45,0,0,21,19,0,0,httpFlood
2369622240,3505565217,5388,21205296,4515,4467,11803183,1146,1,55,63,3,0,0,2,3,51569,29845,11,16,29745890,52511,32645,6,32,37325291,0,44,0,0,20,20,0,0,httpFlood
2670605776,3787069300,4757,19078166,4831,4667,12903664,1050,1,56,56,3,0,0,2,3,52224,34851,12,18,37684288,43122,35357,6,28,30014286,0,36,0,0,19,17,0,0,httpFlood
2887135974,3414911153,4356,22552315,5056,5499,12144258,1196,1,51,48,3,0,0,2,3,51117,29057,12,19,29130985,45710,39210,7,34,37553029,0,43,0,0,22,23,0,0,httpFlood
2623082368,3916648883,4317,23783021,4662,4657,11175305,1458,1,59,51,3,0,0,2,3,54925,35949,10,15,35825816,50757,35707,7,34,29967421,0,39,0,0,21,21,0,0,httpFlood
3317176263,3615368239,4193,22323123,5297,5586,11972870,1367,1,61,56,3,0,0,2,3,44841,31828,11,18,30526798,56682,38567,6,33,35412234,0,39,0,0,21,22,0,0,httpFlood
3628528887,3483115467,5064,25028591,4158,5102,13357169,1231,1,63,63,3,0,0,2,3,44870,37647,13,18,31371158,45518,35218,5,31,30769692,0,48,0,0,18,21,0,0,httpFlood
3590098540,3865265803,5431,24088462,4529,5189,12822840,1198,1,47,60,3,0,0,2,3,51157,39951,11,16,32042522,54786,35834,5,34,30362207,0,45,0,0,23,21,0,0,httpFlood
2983769667,3530288692,4455,21648330,4241,4860,11731050,1354,1,51,55,3,0,0,2,3,52167,33238,12,20,39010391,55740,31129,7,33,35705321,0,39,0,0,19,18,0,0,httpFlood
3114653327,3289017548,4310,21425146,4804,5572,13074535,1488,1,48,58,3,0,0,2,3,47620,35324,11,20,31897406,46906,33436,7,32,38641306,0,42,0,0,21,20,0,0,httpFlood
3893794959,4331119890,5069,19571920,4250,4447,11802329,1394,1,53,59,3,0,0,2,3,49120,37029,13,16,33775446,52360,32674,7,32,31668981,0,42,0,0,19,20,0,0,httpFlood
3582773807,3525781324,4810,25922066,5317,5360,12077646,1171,1,54,52,3,0,0,2,3,47447,39683,10,20,31031126,47132,35605,7,30,38073466,0,41,0,0,18,18,0,0,httpFlood
4269446645,4246273550,5176,25929780,4735,4726,10976745,1173,1,50,58,3,0,0,2,3,52411,31903,13,16,31431970,58146,40064,6,28,35075164,0,39,0,0,22,22,0,0,httpFlood
3558661052,4003844027,5295,19750266,4598,4163,10766158,1393,1,52,59,3,0,0,2,3,48460,34385,11,16,36777942,56395,34425,6,34,33407203,0,38,0,0,22,20,0,0,httpFlood
3900024699,3528211168,4390,23192485,4750,5366,13756466,1413,1,61,60,3,0,0,2,3,51464,41786,13,17,36807091,55250,35586,6,31,37753888,0,46,0,0,22,19,0,0,httpFlood
3519425813,4239673915,4752,26283053,4565,4686,11253457,1117,1,55,61,3,0,0,2,3,50506,40474,13,21,33546002,57093,38485,7,32,39195716,0,47,0,0,21,19,0,0,httpFlood
4622244502,4169627379,5520,21564516,4113,5363,10687088,1325,1,55,49,3,0,0,2,3,51512,39475,13,17,33323384,49530,32359,7,27,35480946,0,44,0,0,17,18,0,0,httpFlood
4907544411,4559776331,4503,21920796,4175,4192,11260444,1388,1,51,58,3,0,0,2,3,53971,36655,11,20,34755174,55315,42346,6,34,31619892,0,44,0,0,20,21,0,0,httpFlood
85903993,3566149588,5116,22508763,4355,5458,12390209,1445,1,54,61,3,0,0,2,3,59743,34611,12,19,34442492,47406,35100,6,27,39815130,0,36,0,0,21,21,0,0,httpFlood
262787839,4345285773,4615,24315662,4626,4825,11611700,1443,1,47,52,3,0,0,2,3,53423,34637,13,17,36849051,63153,37980,6,31,39491684,0,37,0,0,19,22,0,0,httpFlood
353195260,3698505195,4823,24431232,4696,5213,13217242,1269,1,54,48,3,0,0,2,3,47846,35225,10,15,39613932,55411,37001,6,29,40006201,0,36,0,0,23,19,0,0,httpFlood
379102538,4640576175,4616,21229936,5007,4693,11587538,1383,1,54,55,3,0,0,2,3,50733,40849,12,19,39640298,62438,34887,7,27,34963759,0,45,0,0,21,23,0,0,httpFlood
521442193,3901514194,4634,26161403,4807,5494,13938075,1453,1,51,49,3,0,0,2,3,59735,35833,13,16,39206652,59824,37290,6,31,40116029,0,39,0,0,17,17,0,0,httpFlood
590538597,3565498889,5342,22884291,5481,5131,12102293,1290,1,61,62,3,0,0,2,3,54160,43666,11,17,36511452,48068,36780,6,30,37462823,0,46,0,0,19,23,0,0,httpFlood
633268793,4697582621,5214,23451359,5008,4375,14635823,1268,1,59,51,3,0,0,2,3,53400,41409,12,16,36944439,57512,34140,5,26,37591235,0,42,0,0,19,22,0,0,httpFlood
672739235,4275585760,4714,26101921,5074,5398,13944428,1158,1,59,57,3,0,0,2,3,48734,34527,11,18,37219249,55282,35473,6,27,43303266,0,45,0,0,22,21,0,0,httpFlood
803096011,3802095816,5465,23029794,5640,4716,12201770,1506,1,57,59,3,0,0,2,3,53973,41037,13,16,35952867,56428,45326,6,32,37094700,0,44,0,0,18,19,0,0,httpFlood
905097334,10109120,5582,28058642,5316,5024,13798824,1484,1,54,48,3,0,0,2,3,59141,42478,14,19,40285621,64193,38794,5,31,42820164,0,38,0,0,19,21,0,0,httpFlood
1060049860,37243981,4613,25830975,5180,5205,15000832,1380,1,57,55,3,0,0,2,3,61097,36957,10,17,36172371,50629,35813,6,27,39000301,0,47,0,0,20,17,0,0,httpFlood
1034016346,61232036,5114,25928942,4398,5512,15547454,1323,1,59,56,3,0,0,2,3,66060,40024,10,19,35607418,56382,37154,7,32,39729353,0,43,0,0,17,18,0,0,httpFlood
1354739112,98345964,5121,22381084,5416,4408,11871844,1500,1,50,53,3,0,0,2,3,63034,37012,11,18,37556677,55528,44679,6,26,37232381,0,48,0,0,19,20,0,0,httpFlood
1411909298,113377170,4982,29277946,5564,5530,14544868,1233,1,58,52,3,0,0,2,3,65733,42778,11,17,36768393,57732,43748,7,30,42854957,0,44,0,0,22,23,0,0,httpFlood
1483772067,169445604,4310,25501645,4568,4576,14949904,1414,1,60,47,3,0,0,2,3,66722,40694,14,19,43725840,65397,39470,5,30,43701572,0,41,0,0,18,20,0,0,httpFlood
1458549047,184851192,4161,25215633,5019,5248,13357792,1549,1,54,59,3,0,0,2,3,57766,44155,11,19,45338091,61749,41635,5,31,40520430,0,44,0,0,18,22,0,0,httpFlood
1635423355,218710135,5388,29466882,5595,5133,13434566,1199,1,62,62,3,0,0,2,3,56753,40303,12,17,40790295,56012,40797,6,27,43708406,0,45,0,0,19,17,0,0,httpFlood
1910267226,267668785,5453,22372962,4552,4785,14038720,1432,1,61,59,3,0,0,2,3,66165,45952,11,15,37340237,53866,47660,6,31,36540232,0,38,0,0,18,17,0,0,httpFlood
2037933656,255996817,5364,27976666,5565,5315,14179611,1324,1,48,56,3,0,0,2,3,65295,46045,11,19,38547838,64596,43217,5,30,35990189,0,44,0,0,21,19,0,0,httpFlood
1992510882,303284666,4594,25498301,4493,5191,12468713,1582,1,53,61,3,0,0,2,3,63674,48075,12,21,45331883,52994,46760,7,26,40582710,0,38,0,0,21,21,0,0,httpFlood
2050298230,385906071,4688,25698701,4333,5194,12580439,1509,1,63,49,3,0,0,2,3,53940,40112,12,16,36090804,65084,40680,6,30,40410928,0,39,0,0,20,19,0,0,httpFlood
2358360273,355551430,4698,30189663,4912,5510,13508756,1354,1,56,61,3,0,0,2,3,58028,40522,11,17,37210266,62459,48803,6,34,41034486,0,38,0,0,19,18,0,0,httpFlood
2111346821,412324906,4346,24475595,5156,5386,14820000,1254,1,58,62,3,0,0,2,3,56486,39931,11,20,47403033,66727,45811,6,27,46087655,0,41,0,0,19,17,0,0,httpFlood
2123913943,460715087,4738,27052098,4533,4747,15845313,1254,1,49,55,3,0,0,2,3,55481,47782,13,18,47791246,55913,43682,6,27,39784310,0,42,0,0,18,19,0,0,httpFlood
2751314409,491169471,4800,25067246,5092,5090,15070442,1317,1,58,60,3,0,0,2,3,63315,45579,10,17,45712876,57300,41970,7,26,37284736,0,38,0,0,21,23,0,0,httpFlood
2823529223,479476290,4967,23360668,4422,4415,12748495,1442,1,59,59,3,0,0,2,3,60143,46143,13,17,47201318,60823,47063,6,34,44797078,0,38,0,0,18,20,0,0,httpFlood
2691322252,551602033,5536,26042748,5031,4660,15335490,1455,1,62,51,3,0,0,2,3,57712,40742,12,17,40234736,68825,49914,6,28,36730470,0,48,0,0,20,20,0,0,httpFlood
2549668463,548839650,4242,28186048,5403,4208,13843799,1456,1,55,60,3,0,0,2,3,68252,51089,12,18,41263479,59138,42438,7,28,46231979,0,40,0,0,21,23,0,0,httpFlood
2886204604,499764129,4344,29311122,4590,4778,13216254,1433,1,54,52,3,0,0,2,3,67910,46951,13,21,45783308,70913,44989,6,28,41160741,0,44,0,0,20,21,0,0,httpFlood
2619963192,585442483,4192,28537300,4691,4556,16426192,1492,1,49,59,3,0,0,2,3,70167,48878,13,20,36886582,57379,51415,6,34,38949530,0,42,0,0,22,23,0,0,httpFlood
2961001080,561178874,5271,24440544,5568,4590,13911385,1256,1,48,55,3,0,0,2,3,62417,51623,14,19,48524399,65285,44257,7,29,37228755,0,40,0,0,23,17,0,0,httpFlood
2900665631,713559962,5403,24822653,4620,5436,14810544,1262,1,52,48,3,0,0,2,3,68839,51004,11,20,39313476,61644,49635,7,32,42535424,0,36,0,0,20,20,0,0,httpFlood
3467333749,705399925,5017,30963364,4971,5078,14216396,1590,1,55,52,3,0,0,2,3,61609,48133,13,17,48852268,64123,41533,6,28,49772331,0,40,0,0,20,17,0,0,httpFlood
3164239073,677624996,5388,30816958,6023,4345,14813955,1580,1,61,58,3,0,0,2,3,62762,48368,13,18,49598909,67590,52897,7,26,39494751,0,46,0,0,22,22,0,0,httpFlood
3033419130,783505916,4172,31970204,5136,5524,15624099,1238,1,55,54,3,0,0,2,3,73946,40730,10,16,50637671,71070,45992,5,30,48358880,0,43,0,0,20,23,0,0,httpFlood
2885567217,850153280,5385,25963163,5106,4945,16857673,1533,1,53,56,3,0,0,2,3,74503,43536,10,18,39405686,63889,40365,5,31,44596596,0,38,0,0,22,21,0,0,httpFlood
3491697550,868908615,4462,28662352,6043,4794,17639353,1478,1,49,62,3,0,0,2,3,58120,46291,13,16,45817135,75255,47568,6,26,44429278,0,47,0,0,22,20,0,0,httpFlood
2991014450,860753846,5234,26281792,5369,5114,15177004,1455,1,51,60,3,0,0,2,3,73440,48221,11,17,43022163,76234,47907,7,28,49993346,0,42,0,0,22,21,0,0,httpFlood
3849508453,886472922,5163,32725073,5894,5038,15207436,1416,1,51,53,3,0,0,2,3,64422,53743,13,16,49086265,72952,54258,6,29,45077852,0,39,0,0,23,22,0,0,httpFlood
3740887947,862282576,5157,29634361,4788,5538,17606927,1270,1,48,58,3,0,0,2,3,62676,40675,13,16,43443533,64854,48101,6,27,49715455,0,47,0,0,19,19,0,0,httpFlood
3458695479,987124359,5363,27653576,5543,5385,15572067,1261,1,55,62,3,0,0,2,3,69931,41218,11,20,41616368,77554,44989,7,26,42768313,0,37,0,0,18,19,0,0,httpFlood
3682297570,1009541089,5405,25777714,5676,5351,14240009,1335,1,49,62,3,0,0,2,3,64430,49726,14,18,51211008,77691,54268,7,32,52329181,0,42,0,0,22,19,0,0,httpFlood
3940531203,1017210812,4401,29565924,5681,5487,17269327,1562,1,59,54,3,0,0,2,3,67439,50606,12,19,45547105,63990,51631,5,33,41496198,0,43,0,0,18,17,0,0,httpFlood
4572054131,898955185,5193,27276081,5878,4674,16257298,1624,1,57,51,3,0,0,2,3,76824,51955,12,17,39090146,69460,50356,7,34,47575156,0,40,0,0,21,18,0,0,httpFlood
3659664771,1162991221,5054,29183881,4933,4395,17168936,1304,1,47,61,3,0,0,2,3,76132,56029,13,16,40176579,75720,53961,6,29,44945534,0,41,0,0,19,19,0,0,httpFlood
3888339270,931728159,4182,31633761,6028,4150,14304054,1604,1,50,61,3,0,0,2,3,67953,51702,11,18,48880543,59091,47988,6,29,47256419,0,42,0,0,21,20,0,0,httpFlood
4205471866,1233881610,4884,30198559,5089,4630,16757405,1536,1,51,50,3,0,0,2,3,70271,42713,13,16,47198661,75422,54058,6,34,51727345,0,46,0,0,19,20,0,0,httpFlood
4877384361,1155357871,5023,34300118,6136,4389,18072962,1493,1,52,52,3,0,0,2,3,76908,56113,14,19,48839880,73273,53979,6,29,52982375,0,48,0,0,22,22,0,0,httpFlood
111916461,1165273766,5440,32133504,5046,4436,17046781,1277,1,52,49,3,0,0,2,3,61901,48352,12,17,52630176,76380,43773,7,27,44204977,0,38,0,0,19,21,0,0,httpFlood
174109172,1203674056,4952,34601858,6020,4228,18238092,1649,1,48,53,3,0,0,2,3,59243,46596,11,17,45707599,79910,53163,5,32,44968729,0,41,0,0,19,22,0,0,httpFlood
237053629,1387707752,4813,29865585,6070,4535,15570991,1264,1,60,57,3,0,0,2,3,76975,50415,13,17,41483929,66166,55011,6,31,48031031,0,46,0,0,21,22,0,0,httpFlood
313543389,1240547128,4565,33659320,5449,4612,16365456,1388,1,49,58,3,0,0,2,3,61968,47923,11,18,50006827,72282,57742,6,33,42232908,0,41,0,0,18,22,0,0,httpFlood
361885107,1332283451,5312,34197064,5970,5322,14471304,1328,1,48,47,3,0,0,2,3,66248,48889,13,17,52585724,79719,58860,6,26,46476522,0,44,0,0,23,19,0,0,httpFlood
484432643,1303949256,4457,27247321,4888,4776,15137333,1440,1,52,54,3,0,0,2,3,67467,47194,11,16,47057068,75842,47682,6,28,46278789,0,38,0,0,22,21,0,0,httpFlood
659090106,1330696799,4735,26912496,6239,4464,15625512,1586,1,56,63,3,0,0,2,3,79768,45435,12,17,48900667,66179,52690,6,33,45317245,0,37,0,0,23,19,0,0,httpFlood
612920380,1253017189,5277,32541838,4934,5403,17188709,1661,1,55,50,3,0,0,2,3,73796,54017,13,16,45764690,81697,55697,6,32,48613464,0,45,0,0,23,18,0,0,httpFlood
726001717,1314181986,5112,33155642,5563,4864,15034655,1376,1,53,60,3,0,0,2,3,75208,58097,10,20,41833264,74430,50112,6,27,45351447,0,40,0,0,23,21,0,0,httpFlood
1010401711,1280182886,4518,33248036,6200,5205,15171110,1508,1,62,53,3,0,0,2,3,67714,54900,11,18,53607501,64830,55446,7,27,53771209,0,36,0,0,19,22,0,0,httpFlood
1099538911,1598006386,4676,34067358,5429,4537,19482624,1642,1,53,54,3,0,0,2,3,80503,56862,11,20,45425504,63715,59517,7,34,50160179,0,48,0,0,21,19,0,0,httpFlood
1058056554,1535258248,5486,31908268,5149,5457,18216537,1538,1,49,48,3,0,0,2,3,80906,56864,12,18,46101850,81049,56564,5,27,54065984,0,36,0,0,23,22,0,0,httpFlood
1246941112,1512562908,4456,28129871,5700,4180,17551381,1371,1,52,59,3,0,0,2,3,80386,57562,13,16,48590842,82137,59073,6,34,48833904,0,41,0,0,22,18,0,0,httpFlood
1067323228,1627073132,4346,32681292,5398,5306,15387623,1556,1,56,59,3,0,0,2,3,76854,56150,13,17,47230161,80654,56537,6,32,45957227,0,41,0,0,19,18,0,0,httpFlood
1476815217,1409331750,4177,29160860,6548,4394,16425084,1284,1,56,60,3,0,0,2,3,79126,46474,12,16,47241432,82979,58939,7,27,46359844,0,39,0,0,17,19,0,0,httpFlood
1278890067,1656297249,4349,34976189,6520,4488,15399838,1662,1,50,55,3,0,0,2,3,81140,46381,13,20,43395069,72729,57926,6,34,50213453,0,43,0,0,23,22,0,0,httpFlood
